Series_reference,Period,Data_value,STATUS,UNITS,Magnitude,Subject,Grouperis,Series_title_1,Series_title_2,Series_title_3,Series_title_4
WTSQSFB1CS,202006,4773091,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFB1CS,202009,5778652,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFB1CS,202012,57335,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFB1CS,202103,6088501,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFB1CS,202106,6240102,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFB1CS,202109,6198685,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFB1CS,202112,6764712,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFB1CS,202203,7309828,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFB1CS,202206,6629111,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFB1CS,202209,6720853,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Seasonally adjusted
WTSQSFB1CT,199503,2218593,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,199506,2345024,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,199509,2460255,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,199512,250557,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,199603,2467565,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,199606,240511,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,199609,2388118,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,199612,2356483,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,199703,2324672,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,199706,2281292,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,199709,2229131,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,199712,2281489,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,199803,2354576,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,199806,2326678,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,199809,2287319,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,199812,2364022,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,199903,2542233,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,199906,2815198,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,199909,2965523,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,199912,2972303,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200003,2920261,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200006,2962232,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200009,3056993,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200012,3145589,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200103,3207337,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200106,3296575,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200109,3360052,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200112,3361038,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200203,3402216,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200206,3402747,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200209,3405771,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200212,335943,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200303,3298321,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200306,328472,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200309,3381195,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200312,3487166,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200403,3566755,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200406,3620935,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200409,3711087,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200412,3840897,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200503,3928321,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200506,3943263,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200509,3879251,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200512,3840561,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200603,3876637,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200606,393913,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200609,3988386,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200612,4034322,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200703,4108548,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200706,4225076,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200709,4343481,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200712,4437973,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200803,4471655,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200806,4466087,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200809,4447594,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200812,4385035,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200903,4271917,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200906,4149353,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200909,4011975,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,200912,3953612,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201003,4008478,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201006,4175986,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201009,4299353,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201012,4383595,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201103,4491009,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201106,4525055,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201109,4480527,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201112,4477702,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201203,4538163,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201206,4590298,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201209,4655017,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201212,4728547,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201303,476986,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201306,4756289,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201309,4800981,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201312,4844385,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201403,4834486,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201406,4829301,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201409,4834241,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201412,4771298,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201503,4684961,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201506,4636643,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201509,4651338,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201512,469243,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201603,4708971,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201606,4720193,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201609,4775002,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201612,4843595,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201703,4916592,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201706,499438,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201709,5110398,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201712,5211903,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201803,5345779,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201806,5477017,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201809,5534898,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201812,5516174,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201903,5505318,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201906,5535195,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201909,5572265,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,201912,5559175,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,202003,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,202006,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,202009,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,202012,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,202103,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,202106,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,202109,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,202112,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,202203,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,202206,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB1CT,202209,,C,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Sales (operating income),Current prices,Trend
WTSQSFB9CA,199503,125047,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFB9CA,199506,127293,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFB9CA,199509,133923,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFB9CA,199512,133412,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFB9CA,199603,130274,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFB9CA,199606,119963,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFB9CA,199609,129579,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFB9CA,199612,124124,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFB9CA,199703,124035,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFB9CA,199706,115408,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFB9CA,199709,114788,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFB9CA,199712,13116,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFB9CA,199803,128237,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFB9CA,199806,129946,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Unadjusted
WTSQSFB9CA,199809,122466,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Machinery and equipment wholesaling,Total stocks,Current prices,Unadjusted
